MFCCs_ 1,MFCCs_ 2,MFCCs_ 3,Family,Genus,Species,RecordID
-0.36744360137776483,-0.018205092901492585,-0.22536124500460156,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,16
-0.2558706199978102,0.037758854591848266,-0.3256333164331283,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,16
-0.28203706258473493,-0.050202959080795376,-0.4103450163097735,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,16
-0.26770697188625386,0.04002378989241445,-0.4370603558155808,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,16
-0.13877774641141155,-0.04043326770740606,-0.12028885355316457,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,16
-0.2685739378321832,0.04093301392405822,-0.29646048915634077,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,16
-0.18631880064384262,-0.11172622757060917,-0.3775439958898209,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,16
-0.40305575699478846,0.12616228752166753,-0.2713833123282091,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,16
-0.392247821763777,0.09178749711281914,-0.21525674024585034,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,16
-0.30735936963160526,0.08697666126943326,-0.18780206927260334,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,16
-0.48020712676002447,-0.016291280568956634,-0.16887907694797574,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,16
-0.4177588506376933,0.092437873133972,-0.057573274875335034,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,16
-0.319320609267397,-0.05343157161289776,-0.11001941939993135,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,16
-0.37505576635422794,0.038797689290308635,-0.07392481566661828,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,16
-0.327214077650388,0.14058675558270256,-0.08981607432996475,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,16
-0.5228788272442092,-0.18331439225590773,-0.20660520630260737,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,16
-0.4525386906650055,0.15081653684503613,-0.18769826576649845,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,16
-0.33221096916329096,0.171907158963088,-0.10732683233161065,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,16
-0.3060389989587412,0.0293767741715561,-0.23771818898513158,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,16
-0.27131371872531,-0.0876017437579607,-0.46827563751198825,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,16
-0.2824233062454098,0.17191828649189114,-0.2987316547574118,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,16
-0.24380505646539002,-0.021456229779016366,-0.3258204337713422,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,16
-0.2725706880745344,-1.2631934869170719e-05,-0.30666790880448513,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,16
-0.2947083955349688,0.08729038557107979,-0.2896417753890769,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,16
-0.3587336840188365,-0.05819591228199667,-0.2589628979645333,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,16
-0.35711815689657816,0.11643455442090474,-0.109186467378316,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,16
-0.48497841829186833,0.022286856600361532,-0.07432959740313133,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,16
-0.39135575361542485,0.05117516204738929,-0.09688290263954503,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,16
-0.2769111557008209,0.09438483807687596,-0.21064966864522305,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,16
-0.3641271066549582,-0.004386876440791488,-0.1920400846409221,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,16
-0.3316855239850498,-0.002306581426845011,-0.18322000689214607,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,16
-0.38228509701679225,0.08695764451199084,-0.2639309779155437,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,16
-0.3027205862373219,0.12311610082893082,-0.2340803262138921,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,16
-0.2946070432818248,0.0587538718379229,-0.23820776187532805,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,16
-0.31055967916369454,0.06864886493770336,-0.23038178085823985,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,16
-0.37193377894002605,0.10067512088645698,-0.1991773418275212,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,16
-0.36826883042366404,0.03695706296031068,-0.17482600104453241,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,16
-0.43418546767659666,0.07841129308812766,-0.16280725464057255,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,16
-0.3878640334185068,0.01980312113688345,-0.1243275899147231,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,16
-0.397061029768601,-0.07032187934434743,-0.1797692273977844,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,16
-0.39872017310825103,-0.0756750879808958,-0.17560525491505025,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,16
-0.38815802770597,0.0963854828359492,-0.10384547516665807,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,16
-0.45641677702900707,-0.02490338054355648,-0.1571214339390425,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,16
-0.40078948190941804,0.00524789284768374,-0.3052532984716406,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,16
-0.2531010065447631,0.07527638369447398,-0.14788543294611,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,16
-0.28104804820822016,-0.004250928778493181,-0.13911044229990333,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,16
-0.4210369508514819,0.0018211580312336353,-0.2152369067301599,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,16
-0.3194311319517649,0.10787003713413568,-0.2036990471703762,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,16
-0.3369489821835345,0.09059910450082993,-0.1776015374463801,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,16
-0.373548840825336,-0.02400675232944941,-0.21820165447029133,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,16
-0.34689047476306956,-0.006645909471175499,-0.18118745921589524,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,16
-0.3586549985994224,0.12331833376020049,-0.16886575546557928,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,16
-0.3590932471616641,0.02794433129635358,-0.2524686482514825,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,16
-0.3243707502279579,0.028701054097773564,-0.1830885207803007,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,16
-0.361650382084934,0.07465753110277348,-0.1296183927723035,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,16
-0.4567917309984773,0.024124038252201236,-0.132466339584223,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,16
-0.43509103567001317,0.05563397175489301,-0.1069292649318993,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,16
-0.494477786380769,-0.04964125174023867,-0.09957849202723543,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,16
-0.41982895335521697,0.03790304682629278,-0.05338466022909274,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,16
-0.500697371085238,0.10821313909072218,-0.12368436042814004,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,16
-0.47168135768418035,0.06775397793624345,-0.060393191258925887,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,16
-0.47490548221020357,-0.08303935972026105,-0.07448794977451549,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,16
-0.4911386977198644,-0.02679304158143471,-0.014084764279127159,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,16
-0.5713537459301783,-0.04652908760983617,-0.0491070978056458,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,16
-0.4784956993000313,0.008144643883774096,-0.06864949189259582,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,16
-0.46583321039052644,-0.016982856323503957,-0.09164945296305388,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,16
-0.47899451073940247,-0.008997423419007292,-0.09630749448483125,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,16
-0.4994267768074395,-0.011837884796550442,-0.1431800757739542,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,16
-0.5365440234697657,0.016991164055898594,-0.12872216338752615,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,16
-0.5129439095281627,0.047900773419915055,-0.10220967004677053,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,16
-0.42662429196615453,0.04361120686196295,-0.20190587555577952,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,16
-0.4324013297068355,0.0016162755005764348,-0.1550676036665336,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,16
-0.5511018579002873,-0.02921935733710649,-0.19094369764551264,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,16
-0.44482035054144614,0.04549174090751883,-0.10354386246165981,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,16
-0.5400653484599647,-0.042826859211186605,-0.13300945177878443,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,16
-0.39044109803692595,-0.03774384459651186,-0.130161126855436,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,16
-0.42961111516079264,0.057716870937252765,-0.09042255098607455,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,16
-0.48317823203622556,0.09506443086701657,-0.13036697746926698,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,16
-0.48528922802892294,-0.09676207020010433,-0.13831660826348896,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,16
-0.5665747787852039,-0.07891291540192225,-0.17895714186821654,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,16
-0.4608617444689831,0.050006054460363304,-0.16933064569597978,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,16
-0.4812843843183816,0.06657985748217657,-0.1270358267439482,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,16
-0.5399638610227178,-0.034666814725539265,-0.09926377790679378,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,16
-0.5103014408634589,-0.04146703220360926,-0.07341155462763885,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,16
-0.43624955537717264,0.07015698979432956,-0.057846730591020926,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,16
-0.5170376069167174,0.04884098612391402,-0.09767701522347666,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,16
-0.5201028075688829,0.009222911596862362,-0.09546062957555482,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,16
-0.5004247299316541,-0.15929774833841576,-0.019190686927187152,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,16
-0.34954085704774707,-0.16359901951157774,-0.10196869142653102,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,17
-0.36618307529386834,-0.0955054434429194,-0.11673460743258222,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,17
-0.3196803771908596,-0.045253947187567894,-0.07076146773197226,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,17
-0.47165632529581986,-0.12694150253901965,-0.05615785749972273,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,17
-0.4288180731508059,-0.12023353798312192,-0.10288086764149623,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,17
-0.5367413709111583,-0.20226206669187902,-0.1241997736566571,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,17
-0.5090430970290535,-0.2612180307177367,-0.06361862106010271,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,17
-0.4445798855290644,-0.2981411487182547,-0.10869719044568878,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,17
-0.4837298281836767,-0.22800732387362574,-0.11802801142811672,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,17
-0.37015770574067713,-0.1340111931660696,-0.12131501744991735,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,17
-0.3919917682607061,-0.23669268484813105,-0.07675241321066384,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,17
-0.48306902653337286,-0.20581973761411626,-0.13105375266008176,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,17
-0.42563053686641444,-0.1212915771876478,-0.07024676102325962,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,17
-0.3666162648133192,-0.1515952831188684,-0.08055180850035555,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,17
-0.3549294054689573,-0.12399267431002746,-0.045013736460843286,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,17
-0.39236260176496046,-0.14512732539100712,-0.07916919755669566,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,17
-0.46563283864289484,-0.10035047199419223,-0.12903188143337307,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,17
-0.6507210178820955,-0.30638524716192583,-0.2298857574078458,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,17
-0.4098473344253308,-0.18050856926560735,-0.11813129416029333,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,17
-0.3502150545082103,-0.17176704244349075,-0.08338715153179774,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,17
-0.39968739144964593,-0.19206608702809674,-0.07494841438522036,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,17
-0.4301399529890096,-0.09549497632998867,-0.07329525340086819,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,17
-0.5912782310244337,-0.21266513987309763,0.0322131481050658,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,17
-0.5055583809695641,-0.21948954759819828,-0.03266863132714627,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,17
-0.4746537319406023,-0.14303153924767398,-0.05983569145447702,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,17
-0.45353615118053875,-0.09734068203157112,-0.12498508574567245,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,17
-0.6254556727230842,-0.07874034527211855,-0.09993610770840691,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,17
-0.4929579178306375,-0.14711841788107177,-0.09369957541279282,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,17
-0.4739975571125442,-0.16248778499779648,-0.053425783572993844,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,17
-0.6480646452668911,-0.2701258262795373,-0.21240692411414724,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,17
-0.5649955903777346,-0.23706545623620473,-0.10250484397856824,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,17
-0.5385789794869045,-0.22547301252341778,-0.22779178320883434,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,17
-0.44127783788995556,-0.19289650044316092,-0.10053959619037978,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,17
-0.40489555687984097,-0.1591571688882387,-0.1057144564981213,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,17
-0.5491057913755766,-0.19556945846667267,-0.13781160786187652,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,17
-0.4486766047950046,-0.13198556495882702,-0.05857318145435538,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,17
-0.45946225617005043,-0.08349851152048605,-0.06428595188488452,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,17
-0.4486824531091018,-0.10479167603060158,-0.06117040428620621,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,17
-0.4001822778652517,-0.19043650116292482,-0.06111757830786273,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,17
-0.6249318752005634,-0.2232146628438842,-0.11592090783447104,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,17
-0.5103564221468364,-0.11967230862317632,-0.0766064906782124,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,17
-0.5150028348774156,-0.10695947413868775,-0.11732899755413412,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,17
-0.5369598774972858,-0.17133603916598653,-0.11210210725294471,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,17
-0.44518489629337554,-0.07366278130293609,-0.12863324978667023,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,17
-0.5547250134884535,-0.14758469376527505,-0.1298794646357062,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,17
-0.3986625833446584,-0.206154235104809,0.04739248212580113,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,17
-0.5551198023892059,-0.2115845862899774,-0.015412107951504564,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,17
-0.5273972195358728,-0.13421794716339297,-0.06220729448785752,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,17
-0.494428806980989,-0.1396390112400287,-0.05838817474902362,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,17
-0.4787930557513932,-0.1494538839279782,-0.0037433346317617827,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,17
-0.575274580055515,-0.08309555788370308,-0.03280988552035167,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,17
-0.44082083937060096,-0.1737133721470497,-0.03333791611562585,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,17
-0.36015507290140836,-0.15583337746317116,-0.07512629170565792,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,17
-0.5102002600108015,-0.2638759666310925,-0.01751020632419273,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,17
-0.539327025661702,-0.26851807356350677,0.01493177215778635,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,17
-0.476184722184503,-0.14056779248674311,-0.02917457023552042,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,17
-0.5120685324617065,-0.1971617243393766,0.1391774454682395,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,17
-0.36985170280736346,-0.15719719956390257,0.056167216542584775,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,17
-0.4469284866372467,-0.23518306304265077,-0.0021753351074561694,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,17
-0.6268313778467866,-0.11567780500182591,-0.03579492300215602,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,17
-0.4073864764232055,-0.09959413687304912,0.019294277250396633,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,17
-0.461029321297257,-0.1466365659023704,-0.06106674202834399,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,17
-0.3429183229437213,-0.13512528365850765,-0.05212113523202827,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,17
-0.4528207518812609,-0.21257926556699386,-0.04230756056630228,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,17
-0.3242706772905932,-0.12686088237570997,-0.036958503149285366,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,17
-0.4742831144213374,-0.1857639314079646,-0.10635779785230966,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,17
-0.41440534601337187,-0.13169413116397372,-0.05424724941711147,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,17
-0.4413084258051907,-0.17670435081611952,-0.053013044306520984,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,17
-0.4039366377364898,-0.1434594743650387,-0.07334167620554034,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,17
-0.44428524517811196,-0.20864044390405462,-0.01263838929110292,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,17
-0.42003611384249784,-0.08647434094197895,-0.11803607842748925,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,17
-0.44021564799945156,0.018596014565199312,-0.014412104875694581,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,17
-0.36237862222672085,-0.08500978651560735,-0.02653880494580245,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,17
-0.4334258813535265,-0.09758004614231969,-0.06093408411473039,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,17
-0.32293318120822645,-0.19257044462435008,-0.00754184412494735,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,17
-0.4332900194926109,-0.1331052178031863,-0.0429941278517223,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,17
-0.5031575410529325,-0.12161979088505133,-0.06034359214441125,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,17
-0.4046235490482769,-0.07207177881296833,-0.191394006769318,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,17
-0.15322140185224023,0.3693269165454494,0.010996344233193723,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,17
-0.4819210130857751,-0.10771876537650879,-0.04460604366959777,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,17
-0.5743430340540989,-0.1289193426566213,-0.0022306607154420482,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,17
-0.581451110844982,-0.16485373751475207,-0.05470674242177631,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,17
-0.46346751885645254,-0.13961653937096055,-0.04076682507007778,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,17
-0.5648751187836498,-0.13081493847397394,-0.09190916859488191,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,17
-0.47651819765773995,-0.18583335784658483,-0.018506340414952263,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,17
-0.503767692095247,-0.04991302915367624,-0.032457934018592406,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,17
-0.5198982476308248,-0.10798756748110763,-0.006810767601392195,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,17
-0.5010690647109619,-0.08631170887005521,-0.062358058334144775,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,17
-0.4345173584730502,-0.03504969264734688,-0.019186522236434557,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,17
-0.525102081415295,-0.12572665430832464,0.03001496092769887,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,17
-0.5142736946180468,-0.17329254421499163,0.012101900770213711,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,17
-0.5404469464678741,-0.11884727550140889,-0.07694155271489664,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,17
-0.517159043731964,-0.13825624009464413,-0.06794490558890824,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,17
-0.48847987240874124,-0.14002330796062118,-0.06267746048821475,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,17
-0.47927179869480296,-0.1000631781373699,-0.0343732157181451,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,17
-0.5619965816642365,-0.1683540888109386,-0.04868112433609642,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,17
-0.5222645081700377,-0.07676981514256712,-0.02661053487273675,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,17
-0.5106523479596675,-0.12638263401458377,-0.06650980481916227,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,17
-0.11820557006468331,0.27554166140533104,0.0030963298888883016,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,17
-0.5637225683533873,-0.33896377255512816,-0.13688067209648058,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,17
-0.4861209082810991,-0.1984490559833753,-0.05586080970736934,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,17
-0.5061189162438231,-0.15755061825164404,-0.09393167012397671,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,17
-0.5284114529481034,-0.041686014579845804,-0.09692585350147997,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,17
-0.5689221536873831,-0.026800416039569494,-0.03830631571626936,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,17
-0.4917456923920621,-0.005590053161102733,-0.0432154719598322,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,17
-0.5575176270136726,-0.06997213185238968,-0.03304674903353455,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,17
-0.5519895267219784,-0.0010447708692469023,-0.046525115388384164,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,17
-0.4946024154509099,-0.07442130289173224,-0.02707024989018328,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,17
-0.5999995290087383,-0.06424717108051693,-0.032936341722698874,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,17
-0.5680697908965521,-0.061206899246088575,-0.06015103464296798,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,17
-0.5834404219779136,-0.04461584618023835,-0.046672731597714255,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,17
-0.7398399669027728,-0.06794034230578733,-0.060776074528059,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,17
-0.5447255609916553,-0.15464886331421188,-0.09336559170389289,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,17
-0.5246777600212782,-0.0759912421142263,-0.021682940721146425,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,17
-0.5569074203440971,-0.06077030961525497,-0.026627317202776196,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,17
-0.5644839250744456,-0.11192000064539803,-0.046092909180592265,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,17
-0.5813055392046473,-0.07098397143813964,-0.04114062529735785,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,17
-0.5195412524012532,-0.054308884054877514,-0.004594152134664881,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,17
-0.5292959003006693,-0.0642862615144229,-0.023345734985854363,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,17
-0.47944700619092534,-0.028802581862842454,-0.06587036261012982,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,17
-0.5670622148470836,-0.05125852681751406,-0.033569920192549486,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,17
-0.45764988221686753,-0.11807953045127234,0.026373618615522093,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,17
-0.581021581976296,-0.08364045971932113,-0.0467388092950575,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,17
-0.47166274416630427,-0.15164416521600155,-0.05483643520773391,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,17
-0.5456334333136915,-0.08479543692126795,-0.017004660082246922,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,17
-0.6031580736420893,-0.18036592330402357,-0.059108083503174716,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,17
-0.5124510737690984,-0.077881284717006,-0.0056292393389380385,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,17
-0.6295241053251353,-0.23220811522563178,-0.056774658469276346,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,17
-0.5440833637378912,-0.0938735380845669,-0.04735952657712698,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,17
-0.4804024556998985,-0.1606269430646777,-0.06294938502991768,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,17
-0.5350205494979184,-0.2666995394453622,0.05011211049638105,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,17
-0.5845815657681951,-0.09105746543023997,0.05185571419164914,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,17
-0.512743235611322,-0.017941347101910206,0.022643630275851367,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,17
-0.5709217815536698,-0.16313607431113142,-0.05654911923563101,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,17
-0.5017765788105246,-0.13752668185238953,-0.028369262931408595,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,17
-0.5708902568343421,-0.12335052439402551,0.01950117231875345,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,17
-0.5693815887577448,-0.06379474258502615,-0.040762412197963574,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,17
-0.2528998094627878,0.024748240239308328,0.0310889307176542,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,18
-0.3999675173862334,0.13841391025128075,0.0860146052236283,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,18
-0.3198752326475071,-0.054411465009090776,0.008981039714665406,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,18
-0.3336711952105501,-0.022707528703672417,0.013881216056614076,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,18
-0.41834565857233563,-0.11662650782838159,0.011552995850271752,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,18
