MFCCs_ 1,MFCCs_ 2,Family,Genus,Species,RecordID
-0.5667166359275818,0.06865335121451692,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
-0.49503781569326183,0.11446041717601459,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
-0.51034905609099,0.09746645250315691,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
-0.576682288980094,0.13327388267752188,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
-0.406671932859228,0.052125246170931144,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
-0.4786632705604407,0.10570753236701252,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
-0.5704828283910315,0.16632193261580652,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
-0.46818225639425715,0.07557481269397456,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
-0.46939725934565507,0.06869081666252001,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
-0.5524402426965378,0.13184434898729666,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
-0.5257883270579459,0.1280507019236477,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
-0.47122189226155975,0.08509811641481685,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
-0.5192172553154408,0.07942008185321908,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
-0.5847360782060498,0.040118710235120855,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
-0.5168338202857166,0.08738428600861232,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
-0.5180086969468471,0.18484544192332586,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
-0.45789340351334473,0.005655525200932158,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
-0.5401895736183819,0.1550108992611364,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
-0.5241383079805386,0.09980294106748264,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
-0.470903519226917,0.09887618495324303,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
-0.4862450797826794,0.1692084996300519,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
-0.45536306244016944,0.13023429465707967,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
-0.5073057828533709,0.1231361168839379,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
-0.5381130327004091,0.03266679903847125,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
-0.5217028227978282,0.15690816353762782,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
-0.459635740119095,0.14602449708281384,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
-0.5396663091851848,0.15985055291045344,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
-0.4581322124982583,0.12247085597409874,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
-0.5637763140177796,0.03374970526324979,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
-0.5467643722534311,0.13737781895010343,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
-0.492825496315893,0.11065367511777696,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
-0.5288765871810468,0.18374853161490307,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
-0.5396425183853011,0.12410605227904094,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
-0.5016425759676274,0.19090491284386096,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
-0.5166305081226266,0.13165928204487254,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
-0.5349764340360348,0.09267713008659811,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
-0.5324783367129629,0.010735521683839656,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
-0.5255615024622582,0.21381909005425093,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
-0.48700402865716175,0.06108500120902254,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
-0.4768199697314059,0.07104511649606018,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
-0.46663866512967433,0.12697877544237027,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
-0.5587928761862161,0.15030847042301082,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
-0.4695690782402155,0.13349657886964317,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
-0.4550740342058549,0.06663174514541215,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
-0.493478845395073,0.09494260644386968,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
-0.502975441812124,0.09429202756527508,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
-0.48726106943058345,0.0573891847711616,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
-0.5203767788677066,0.0917180326803996,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
-0.5928092209573439,0.058973859160581774,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
-0.5391217654250897,0.08101396670192494,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
-0.5215815938598681,0.08344547503515394,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
-0.5450649829739103,0.15888982112657962,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
-0.5437656576023604,0.04543709657952235,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
-0.45406239815253213,0.06002561591342433,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
-0.4667113193872644,0.07391172854933822,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
-0.5780206427921226,0.07065564458574124,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
-0.5035640181927225,0.04301025150341738,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
-0.5111171819417355,0.09856420745437616,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
-0.536748768835087,0.11519190927440309,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
-0.48120117892129194,0.1370819861799189,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
-0.5360557081857593,0.09026374445293502,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
-0.5449673815231839,0.0775700254817107,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
-0.648315094762703,0.07187455474159768,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
-0.5704286519722028,0.13632172158350908,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
-0.6482861855593087,0.10719981029395625,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
-0.6199493472006965,0.05547787434069237,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
-0.4767517405664547,0.03053914149304837,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
-0.628491791368081,0.06347085646723208,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
-0.5570345276997706,0.15716053768656624,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
-0.548350189353018,0.11727602467146289,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
-0.6904303702741582,0.12748030195847856,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
-0.4790641391108341,0.07460818483360902,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
-0.5313845685047262,0.16161615012919406,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
-0.4975921972706945,0.11305796439167937,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
-0.5849172379208462,0.07496312105801949,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
-0.5196200577350175,0.09723001865480728,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
-0.5163753893787593,0.1090541712641644,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
-0.6688928916650805,0.06747675607985378,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
-0.5078307946809599,0.08780709534212347,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
-0.5320949821180769,0.07890779526152138,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
-0.511456199209744,0.0985198115922122,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
0.3662743925416889,-0.10773485413380152,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
-0.5208327224772584,0.02604167544794468,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
-0.49644753565064104,0.06401133956721283,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
-0.5408511412858492,0.000785952885744054,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
-0.5738597971108421,0.0449514209689807,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
-0.477137262724904,0.007597642402398755,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
-0.5141128299031759,0.040504880413401154,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
-0.5358281282747874,0.012590299131598107,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
-0.4921186956011363,0.010404782012632549,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
0.2452536403964991,-0.16286618663606803,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
-0.5175122939182875,0.10679807933673163,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
-0.533376797025469,0.08852748188244206,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
-0.5866579701932737,0.04519698644522026,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
-0.5671535339206205,0.01253599926682248,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
-0.3272445449975485,0.01708646733668473,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
-0.5600589434941292,0.0454100981002067,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
-0.36649107188697605,0.11722812144484018,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
0.35500225767373966,-0.2267925488015409,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
0.44111888399433774,-0.12599506290792134,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
-0.548933705355203,0.07134686604169752,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
-0.5621803636923703,0.02243536111804601,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
-0.6268288117545747,0.010908881461945595,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
-0.562580735411542,0.09493934835000825,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
-0.6511077247549313,0.009666429418446521,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
-0.5467106770719667,0.08115996541726439,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
-0.49091127655287126,-0.025911023551622614,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
-0.5032365101375152,0.13443206087716142,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
-0.4894312055997833,0.04873010580462339,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
-0.6197720940683311,0.010128180202428849,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
-0.5171928502368733,0.07716138386851823,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
-0.5721562290644568,0.09694499554500671,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
-0.48429416666981157,0.0691940795392811,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
-0.004848869331934846,-0.23955009856467763,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
-0.49356831534239776,0.09157396403661902,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
-0.4689819964780802,0.00911074136532774,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
-0.4959508612323269,0.04108815586932354,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
-0.3866768788845997,0.14606500402755188,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
-0.5091918444306249,0.1322051778841682,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
-0.4608832262938909,0.10747272484627077,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
-0.6057868409075378,0.12905540369076318,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
-0.5252176878312459,0.07027300937664359,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
-0.4274474571640688,0.05273184025446434,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
-0.5347168158772891,0.0902015958337557,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
-0.4190381187955463,0.08500324587953087,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
-0.559962522434587,0.038614699127405096,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
-0.5491529307718759,-0.018747395273011152,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
-0.4634936480173216,0.010282101235608954,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
-0.6134804063274417,0.0781167298150039,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
-0.5189560867084803,0.14837290799221542,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
-0.5192051230591479,0.08445783304633483,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
-0.6825558791054686,0.09862847127044738,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
-0.5389275793537747,0.030592732912220588,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
-0.4366991264173314,0.10869952146738614,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
-0.5152254751936337,0.07694171105829435,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
-0.5888359881163293,0.03959643117310203,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
-0.509187860088319,0.08585545781532726,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
-0.47419317854587756,0.08918634161340434,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
-0.4694733013813547,0.16766415339245658,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
-0.4669750292034295,0.07799114855174806,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
-0.642674107277481,0.08114627131786799,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
-0.45356320398898065,0.093053558389631,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
-0.4430048687322299,0.11154830148340121,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
-0.4688988820330285,0.12497617683274583,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
-0.401866691937534,0.054605625940631064,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
-0.4322817234997275,0.10886962208586394,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
-0.534226322244878,0.07297399354227678,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
-0.4651032833131292,0.08231338210487403,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
-0.4536427447503937,0.08150594525597461,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
-0.4442954076918732,0.15709763491510126,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
-0.4353750512034146,0.07228812644674609,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
-0.4444415620182991,0.11388632752555512,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
-0.4298522033764908,0.060951501928861146,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
-0.45118668960744196,0.060030786104219545,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
-0.44573357626174026,0.05623046275465727,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
-0.45696948603888654,0.09848771543811444,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
-0.45528716186997314,0.1272066718655836,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
-0.4613565321582552,0.13396265660407627,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
-0.49964677895324056,0.05142136658103377,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
-0.5953370002024532,0.15551488777837402,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
-0.6144142657098788,0.01332078561953413,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
-0.5492158243049613,0.14291310160096338,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
-0.7167184276104315,0.18053525641945511,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
-0.5811536237223205,0.12671688410397333,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
-0.6112920048984767,0.12153372317302708,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
-0.4612167302735236,0.24206526887184268,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
0.2758722744818466,-0.09424737890109854,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
-0.5168720004931813,0.0813054366702272,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
-0.6177097972358643,0.12833828353476007,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
-0.6323165104221189,0.0953829060526585,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
-0.6577379402168453,0.1348354328090675,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
-0.5678077914029067,0.13979064121285678,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
-0.5973546659187965,0.1745776017386881,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
-0.6030058022800181,0.07960992836419166,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
-0.5571166222010717,0.10694124178506892,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
-0.604387565317435,0.051635239460701685,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
-0.5886375152974354,0.10549821338931945,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
-0.5460756642780188,0.12130196715963909,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
-0.4710802818497909,0.10125806871521359,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
-0.6485174398242043,0.0269803839126167,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
-0.4972603676179269,0.06823905777736486,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
-0.6352427808615798,0.12845828376764046,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
-0.5318538995520271,0.09954557398750638,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
-0.5322464733794159,0.21629222705250778,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
-0.5329577349275934,0.09573067217662784,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
-0.6056662694315834,0.10990955014633912,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
-0.709483378313781,0.2011037806986762,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
-0.5769688792271399,0.1347169630374939,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
-0.5703412579142276,0.12050510909270806,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
-0.5520352090232952,0.07303835133996595,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
-0.5495052027961242,0.1397087054341949,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
-0.6195915242847292,0.08517477228133724,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
-0.6409621549096585,0.09760454485426213,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
-0.6175984668143455,0.07408344329255417,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
-0.5567761713594631,0.12054657704813526,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
-0.6045431485289227,0.12070226844577532,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
-0.6429469911249377,0.16169659987105806,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
-0.5695802807306662,0.04191961854180336,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
-0.5624461829969463,0.09649596503076739,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
-0.6966923682733946,0.18991017854363818,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
-0.6927394590662826,0.16320501506788748,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
-0.502040087559201,0.05003836293871275,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
-0.584134066946195,0.0803125511739057,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
-0.5110975933831288,0.14809570771852903,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
-0.555034662954155,0.08348628368071667,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
-0.4875048815326498,0.12469980619023262,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
-0.5840849960355287,0.16972635898682803,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
-0.5644833773164336,0.13227406778566012,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
-0.6419418606893814,0.06492981580735299,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
-0.5232721764194401,0.04927005581932431,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
-0.5472861345976338,0.11057820006001931,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
-0.5966187618506942,0.07065815028406866,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
-0.5365098246285054,0.0244967272489862,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
-0.5222235460502472,0.035123014354234795,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
-0.5880215371329407,0.13234407695252992,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
-0.27852969639152053,0.1784034154218719,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
-0.4979462829227035,0.07179903264531709,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
-0.41669150709204006,-0.025056919434677062,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
-0.41099186319307024,0.04388600124521575,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
-0.4847479107664885,0.07189360532913858,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
-0.5358819170344057,0.09155414947374892,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
-0.540885234756789,0.06484412218056844,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
-0.6261142463770305,0.09364471195797633,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
-0.5566354933049948,0.04116934758553408,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
-0.5221378835353964,0.07119177298600175,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
-0.4332922166509737,0.05128956342520987,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
-0.5245687254576313,0.038768907149019344,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
-0.5380193445962759,0.08120834203715496,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
-0.5378593916588965,0.05788876748587153,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
-0.44749534997786167,0.031753146413377585,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
-0.41860724892650797,0.12138095231684899,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
-0.48516228639413606,0.05717149102737232,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
-0.5273309665551935,0.12014546170239856,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
-0.44037552479121195,0.06515913802567573,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
-0.49763164779859265,0.02735355544558231,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
-0.6053927731832749,0.03623726722016948,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
-0.47854030110455853,0.07374243369634578,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
-0.45593000052772786,-0.014520290561779774,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
-0.5762667828787674,0.06863590375701847,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
-0.46321116360019937,0.04886039531720819,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
-0.48245684183324883,0.06874053096703382,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
-0.4594492636609496,0.001979205323018384,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
-0.5224179134480424,0.0762551709952665,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
-0.4678829886768746,0.05812421219553408,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
-0.47923351311341233,0.020997122418766452,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
-0.4725277958972824,0.03630532221362159,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
-0.48014257646317005,0.05637556445947281,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
-0.3879513451805858,0.02870855156270131,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
-0.5536085535497036,0.01348603771992661,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
-0.535348196354958,0.027726814831395767,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
-0.4727707850884287,0.04943816353106651,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
-0.442898924091944,-0.0073639504180665755,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
-0.451882760917548,0.08270119580514103,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
-0.5629161570761623,0.1663893308723719,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
-0.5025276876336041,0.1320973371809103,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
-0.49736059438564423,0.07825407620096458,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
-0.5361626761901161,0.09678404282954084,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
-0.5598943713918331,0.15546225929936147,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
-0.47049379627138077,0.09611758243435546,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
-0.4900964550870668,0.0838535882723331,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
-0.5539027194742725,0.07961346051542932,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
-0.5021521048856477,0.10466951017419648,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
-0.49643903756735736,0.1319901643263026,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
-0.48984354009183406,0.0933040124417123,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
-0.509381649238138,0.1144268925615077,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
-0.46208384178589407,0.11254252559844798,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
-0.515399900975286,0.056268327325302486,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
-0.546396073671469,0.10835137186533109,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
-0.47082395991600273,0.09112917258511355,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
-0.5105336898727149,0.03834674656700593,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
-0.458951400541476,0.0865238331291909,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
-0.5168650218490722,0.09353074477701315,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
-0.5151729457397796,0.05081075471832898,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
-0.457107569244709,0.06938785479771356,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
-0.5637897827404595,0.06702837717108621,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
-0.5746609413440993,0.12556423192963817,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
-0.5353830394332926,0.09497298065492943,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
-0.5059596326846549,0.11218644998737418,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
-0.5331783501521605,0.11016871562056021,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
